Plot,Unit,Treatment,PFT_simple,Mortality_frac_yr,Total_count,SE_plot,Timeframe
0400-00002,400,Burn,psme,0.0,2,0.0,2016-2020
0400-00009,400,Burn,cedar,0.0,6,0.0,2016-2020
0400-00009,400,Burn,fir,0.0,3,0.0,2016-2020
0400-00009,400,Burn,pine,0.0,1,0.0,2016-2020
0400-00009,400,Burn,psme,0.0,1,0.0,2016-2020
0400-00022,400,Burn,cedar,0.0,1,0.0,2016-2020
0400-00022,400,Burn,pine,0.0,1,0.0,2016-2020
0400-00022,400,Burn,psme,0.0,4,0.0,2016-2020
0400-00023,400,Burn,cedar,0.0,6,0.0,2016-2020
0400-00023,400,Burn,fir,0.0,2,0.0,2016-2020
0400-00023,400,Burn,psme,0.0,3,0.0,2016-2020
0400-00024,400,Burn,cedar,0.0,1,0.0,2016-2020
0400-00024,400,Burn,fir,0.0,1,0.0,2016-2020
0400-00024,400,Burn,pine,0.0,1,0.0,2016-2020
0400-00024,400,Burn,psme,0.05425839099682417,5,0.10130589124355989,2016-2020
0400-00101,400,Burn,cedar,0.0,5,0.0,2016-2020
0400-00101,400,Burn,fir,0.1591035847462855,2,0.25864032368055745,2016-2020
0400-00101,400,Burn,pine,0.0,2,0.0,2016-2020
0400-00101,400,Burn,psme,0.0,1,0.0,2016-2020
0400-00102,400,Burn,fir,0.06939514089790044,4,0.12706244067156608,2016-2020
0400-00102,400,Burn,psme,0.0,3,0.0,2016-2020
0400-00103,400,Burn,cedar,0.0,1,0.0,2016-2020
0400-00103,400,Burn,fir,0.0,3,0.0,2016-2020
0400-00103,400,Burn,pine,0.0,1,0.0,2016-2020
0400-00103,400,Burn,psme,0.0,1,0.0,2016-2020
0400-00104,400,Burn,cedar,0.02151795736644302,12,0.04188768203702507,2016-2020
0400-00104,400,Burn,pine,0.0,1,0.0,2016-2020
0400-00104,400,Burn,psme,0.0,2,0.0,2016-2020
0400-00105,400,Burn,cedar,0.0,2,0.0,2016-2020
0400-00105,400,Burn,fir,0.0,2,0.0,2016-2020
0400-00105,400,Burn,pine,0.0,2,0.0,2016-2020
0400-00105,400,Burn,psme,0.0,5,0.0,2016-2020
0400-00106,400,Burn,cedar,0.0,8,0.0,2016-2020
0400-00106,400,Burn,fir,0.0,3,0.0,2016-2020
0400-00106,400,Burn,pine,0.0,3,0.0,2016-2020
0400-00106,400,Burn,psme,0.0,3,0.0,2016-2020
0400-00108,400,Burn,fir,0.0,1,0.0,2016-2020
0400-00108,400,Burn,pine,0.0,3,0.0,2016-2020
0400-00109,400,Burn,cedar,0.0,5,0.0,2016-2020
0400-00109,400,Burn,fir,0.0,1,0.0,2016-2020
0400-00109,400,Burn,pine,0.0,4,0.0,2016-2020
0400-00109,400,Burn,psme,0.0,1,0.0,2016-2020
0400-00110,400,Burn,fir,0.1591035847462855,2,0.25864032368055745,2016-2020
0400-00110,400,Burn,pine,0.0,3,0.0,2016-2020
0400-00110,400,Burn,psme,0.0,1,0.0,2016-2020
0400-00112,400,Burn,fir,0.0,3,0.0,2016-2020
0400-00112,400,Burn,pine,0.0,2,0.0,2016-2020
0400-00112,400,Burn,psme,0.0,4,0.0,2016-2020
0400-00116,400,Burn,pine,0.0,1,0.0,2016-2020
0400-00116,400,Burn,psme,0.0,3,0.0,2016-2020
0400-00118,400,Burn,cedar,0.03514284152976155,15,0.04754494170009088,2016-2020
0400-00118,400,Burn,fir,0.0,3,0.0,2016-2020
0400-00118,400,Burn,psme,0.0,2,0.0,2016-2020
0400-00119,400,Burn,cedar,0.025996253574703254,10,0.05031942803210603,2016-2020
0400-00119,400,Burn,fir,0.0,2,0.0,2016-2020
0400-00119,400,Burn,pine,0.0,1,0.0,2016-2020
0400-00120,400,Burn,cedar,0.0,3,0.0,2016-2020
0400-00120,400,Burn,fir,0.0,4,0.0,2016-2020
0400-00120,400,Burn,pine,0.0,2,0.0,2016-2020
0400-00121,400,Burn,cedar,0.09639799639015523,3,0.17039700963937018,2016-2020
0400-00121,400,Burn,fir,0.0,2,0.0,2016-2020
0400-00121,400,Burn,pine,0.0,4,0.0,2016-2020
0400-00121,400,Burn,psme,0.0,1,0.0,2016-2020
0490-00004,490,Thin,cedar,0.0,1,0.0,2016-2020
0490-00004,490,Thin,fir,0.06939514089790044,4,0.12706244067156608,2016-2020
0490-00004,490,Thin,psme,0.24016431434840746,3,0.24663428827717554,2016-2020
0490-00008,490,Thin,fir,0.09639799639015523,3,0.17039700963937018,2016-2020
0490-00008,490,Thin,psme,0.0,2,0.0,2016-2020
0490-00018,490,Thin,cedar,0.0,1,0.0,2016-2020
0490-00018,490,Thin,fir,0.06939514089790044,4,0.12706244067156608,2016-2020
0490-00018,490,Thin,other_hardwood,0.0,1,0.0,2016-2020
0490-00018,490,Thin,psme,0.1591035847462855,2,0.25864032368055745,2016-2020
0490-00020,490,Thin,fir,0.24016431434840746,3,0.24663428827717554,2016-2020
0490-00020,490,Thin,psme,0.06939514089790044,4,0.12706244067156608,2016-2020
0490-00033,490,Thin,cedar,0.0,1,0.0,2016-2020
0490-00033,490,Thin,psme,0.0,3,0.0,2016-2020
0490-00035,490,Thin,cedar,0.0,1,0.0,2016-2020
0490-00035,490,Thin,fir,0.09639799639015523,3,0.17039700963937018,2016-2020
0490-00035,490,Thin,pine,0.1591035847462855,2,0.25864032368055745,2016-2020
0490-00041,490,Thin,fir,0.0,2,0.0,2016-2020
0490-00041,490,Thin,pine,0.0,1,0.0,2016-2020
0490-00041,490,Thin,psme,0.09639799639015523,3,0.17039700963937018,2016-2020
0490-00042,490,Thin,cedar,0.0,1,0.0,2016-2020
0490-00042,490,Thin,fir,0.09639799639015523,3,0.17039700963937018,2016-2020
0490-00102,490,Thin,cedar,0.0,2,0.0,2016-2020
0490-00102,490,Thin,pine,0.09639799639015523,3,0.17039700963937018,2016-2020
0490-00102,490,Thin,psme,0.0,1,0.0,2016-2020
0490-00103,490,Thin,cedar,0.0,1,0.0,2016-2020
0490-00103,490,Thin,fir,0.1591035847462855,4,0.18288632676280575,2016-2020
0490-00103,490,Thin,oak,0.0,1,0.0,2016-2020
0490-00103,490,Thin,pine,0.1591035847462855,2,0.25864032368055745,2016-2020
0490-00103,490,Thin,psme,0.1591035847462855,2,0.25864032368055745,2016-2020
0490-00104,490,Thin,cedar,0.0,1,0.0,2016-2020
0490-00104,490,Thin,pine,0.1591035847462855,2,0.25864032368055745,2016-2020
0490-00104,490,Thin,psme,0.0,1,0.0,2016-2020
0490-00105,490,Thin,cedar,0.0,1,0.0,2016-2020
0490-00105,490,Thin,fir,0.0,1,0.0,2016-2020
0490-00105,490,Thin,pine,0.0,1,0.0,2016-2020
0490-00105,490,Thin,psme,0.20472927123294937,5,0.18045231876225634,2016-2020
0490-00110,490,Thin,cedar,0.1591035847462855,4,0.18288632676280575,2016-2020
0490-00110,490,Thin,fir,0.0,2,0.0,2016-2020
0490-00110,490,Thin,oak,0.0,1,0.0,2016-2020
0490-00110,490,Thin,pine,0.0,1,0.0,2016-2020
0490-00110,490,Thin,psme,0.24016431434840746,3,0.24663428827717554,2016-2020
0490-00115,490,Thin,fir,0.0,1,0.0,2016-2020
0490-00115,490,Thin,pine,0.11988826320660662,5,0.1452687630235145,2016-2020
0490-00115,490,Thin,psme,0.0,2,0.0,2016-2020
0490-00117,490,Thin,fir,0.24016431434840746,3,0.24663428827717554,2016-2020
0490-00117,490,Thin,pine,0.0,2,0.0,2016-2020
0490-00117,490,Thin,psme,0.0,1,0.0,2016-2020
0490-00120,490,Thin,cedar,0.05425839099682417,10,0.07163408267246808,2016-2020
0490-00120,490,Thin,fir,0.0,1,0.0,2016-2020
0490-00120,490,Thin,psme,0.1591035847462855,2,0.25864032368055745,2016-2020
0490-00122,490,Thin,cedar,0.19089328842977882,7,0.14854198101270136,2016-2020
0490-00122,490,Thin,fir,0.0,4,0.0,2016-2020
0490-00122,490,Thin,oak,0.0,1,0.0,2016-2020
0490-00122,490,Thin,other_hardwood,0.044557207795633214,6,0.08423366610119928,2016-2020
0490-00122,490,Thin,pine,0.09639799639015523,3,0.17039700963937018,2016-2020
0490-00122,490,Thin,psme,0.20472927123294937,5,0.18045231876225634,2016-2020
0490-00124,490,Thin,fir,0.0,2,0.0,2016-2020
0490-00124,490,Thin,other_hardwood,0.0,4,0.0,2016-2020
0490-00124,490,Thin,pine,0.0,2,0.0,2016-2020
0490-00125,490,Thin,cedar,0.13055825611001726,7,0.12734250657830995,2016-2020
0490-00125,490,Thin,fir,0.0,7,0.0,2016-2020
0490-00125,490,Thin,psme,0.09639799639015523,3,0.17039700963937018,2016-2020
0490-00126,490,Thin,cedar,0.08067728477508151,7,0.10293441774561532,2016-2020
0490-00126,490,Thin,fir,0.24016431434840746,3,0.24663428827717554,2016-2020
0490-00126,490,Thin,other_hardwood,0.0,1,0.0,2016-2020
0490-00126,490,Thin,pine,0.0,3,0.0,2016-2020
0490-00126,490,Thin,psme,0.36105689575372757,6,0.19608451144953185,2016-2020
0570-00011,570,Burn+Thin,cedar,0.0,10,0.0,2016-2020
0570-00011,570,Burn+Thin,oak,0.1591035847462855,2,0.25864032368055745,2016-2020
0570-00011,570,Burn+Thin,pine,0.0,1,0.0,2016-2020
0570-00011,570,Burn+Thin,psme,0.0,4,0.0,2016-2020
0570-00013,570,Burn+Thin,cedar,0.0,1,0.0,2016-2020
0570-00013,570,Burn+Thin,pine,0.0,3,0.0,2016-2020
0570-00013,570,Burn+Thin,psme,0.0,1,0.0,2016-2020
0570-00017,570,Burn+Thin,cedar,0.0,2,0.0,2016-2020
0570-00017,570,Burn+Thin,oak,0.0,1,0.0,2016-2020
0570-00017,570,Burn+Thin,pine,0.0,1,0.0,2016-2020
0570-00023,570,Burn+Thin,cedar,0.0,2,0.0,2016-2020
0570-00023,570,Burn+Thin,oak,0.0,1,0.0,2016-2020
0570-00023,570,Burn+Thin,pine,0.0,1,0.0,2016-2020
0570-00025,570,Burn+Thin,cedar,0.0,3,0.0,2016-2020
0570-00025,570,Burn+Thin,oak,0.1591035847462855,2,0.25864032368055745,2016-2020
0570-00101,570,Burn+Thin,cedar,0.0,2,0.0,2016-2020
0570-00101,570,Burn+Thin,fir,0.0,2,0.0,2016-2020
0570-00101,570,Burn+Thin,oak,0.0,1,0.0,2016-2020
0570-00101,570,Burn+Thin,pine,0.0,3,0.0,2016-2020
0570-00102,570,Burn+Thin,cedar,0.0,3,0.0,2016-2020
0570-00102,570,Burn+Thin,pine,0.0,2,0.0,2016-2020
0570-00103,570,Burn+Thin,cedar,0.0,1,0.0,2016-2020
0570-00103,570,Burn+Thin,fir,0.0,1,0.0,2016-2020
0570-00103,570,Burn+Thin,pine,0.0,1,0.0,2016-2020
0570-00103,570,Burn+Thin,psme,0.0,1,0.0,2016-2020
0570-00104,570,Burn+Thin,cedar,0.0,1,0.0,2016-2020
0570-00104,570,Burn+Thin,oak,0.0,1,0.0,2016-2020
0570-00104,570,Burn+Thin,pine,0.0,2,0.0,2016-2020
0570-00105,570,Burn+Thin,cedar,0.0,1,0.0,2016-2020
0570-00105,570,Burn+Thin,fir,0.0,1,0.0,2016-2020
0570-00105,570,Burn+Thin,oak,0.0,1,0.0,2016-2020
0570-00105,570,Burn+Thin,pine,0.0,2,0.0,2016-2020
0570-00106,570,Burn+Thin,cedar,0.0,1,0.0,2016-2020
0570-00106,570,Burn+Thin,pine,0.0,3,0.0,2016-2020
0570-00107,570,Burn+Thin,cedar,0.0,2,0.0,2016-2020
0570-00107,570,Burn+Thin,fir,0.09639799639015523,3,0.17039700963937018,2016-2020
0570-00107,570,Burn+Thin,pine,0.0,1,0.0,2016-2020
0570-00110,570,Burn+Thin,fir,0.0,2,0.0,2016-2020
0570-00110,570,Burn+Thin,pine,0.0,1,0.0,2016-2020
0570-00111,570,Burn+Thin,cedar,0.0,2,0.0,2016-2020
0570-00111,570,Burn+Thin,oak,0.0,3,0.0,2016-2020
0570-00111,570,Burn+Thin,pine,0.0,4,0.0,2016-2020
0570-00111,570,Burn+Thin,psme,0.0,1,0.0,2016-2020
0570-00112,570,Burn+Thin,cedar,0.0,5,0.0,2016-2020
0570-00112,570,Burn+Thin,oak,0.0,1,0.0,2016-2020
0570-00112,570,Burn+Thin,pine,0.0,1,0.0,2016-2020
0570-00113,570,Burn+Thin,cedar,0.0,2,0.0,2016-2020
0570-00113,570,Burn+Thin,pine,0.0,3,0.0,2016-2020
0570-00115,570,Burn+Thin,cedar,0.0,1,0.0,2016-2020
0570-00115,570,Burn+Thin,fir,0.0,1,0.0,2016-2020
0570-00115,570,Burn+Thin,oak,0.0,1,0.0,2016-2020
0570-00115,570,Burn+Thin,psme,0.0,2,0.0,2016-2020
0570-00119,570,Burn+Thin,cedar,0.0,5,0.0,2016-2020
0570-00119,570,Burn+Thin,oak,0.24016431434840746,3,0.24663428827717554,2016-2020
0570-00119,570,Burn+Thin,pine,0.0,2,0.0,2016-2020
0570-00119,570,Burn+Thin,psme,0.0,1,0.0,2016-2020
0590-00005,590,None,cedar,0.0,6,0.0,2016-2020
0590-00005,590,None,fir,0.05425839099682417,10,0.07163408267246808,2016-2020
0590-00005,590,None,oak,0.0,1,0.0,2016-2020
0590-00005,590,None,pine,0.0,1,0.0,2016-2020
0590-00005,590,None,psme,0.0,5,0.0,2016-2020
0590-00009,590,None,cedar,0.06486651637576035,17,0.05973414208909023,2016-2020
0590-00009,590,None,fir,0.09639799639015523,15,0.07620385934326374,2016-2020
0590-00009,590,None,oak,0.0,1,0.0,2016-2020
0590-00009,590,None,pine,0.06939514089790044,4,0.12706244067156608,2016-2020
0590-00009,590,None,psme,0.0,6,0.0,2016-2020
0590-00013,590,None,cedar,0.0,7,0.0,2016-2020
0590-00013,590,None,fir,0.0,3,0.0,2016-2020
0590-00013,590,None,oak,0.0,1,0.0,2016-2020
0590-00013,590,None,pine,0.0,1,0.0,2016-2020
0590-00013,590,None,psme,0.0,6,0.0,2016-2020
0590-00021,590,None,cedar,0.0,4,0.0,2016-2020
0590-00021,590,None,fir,0.0,1,0.0,2016-2020
0590-00021,590,None,psme,0.0,1,0.0,2016-2020
0590-00101,590,None,cedar,0.019811792138610285,13,0.038649594515602896,2016-2020
0590-00101,590,None,fir,0.0,3,0.0,2016-2020
0590-00101,590,None,psme,0.09639799639015523,3,0.17039700963937018,2016-2020
0590-00102,590,None,cedar,0.04090344020646186,13,0.05493377046375464,2016-2020
0590-00102,590,None,fir,0.0,4,0.0,2016-2020
0590-00102,590,None,pine,0.0,3,0.0,2016-2020
0590-00102,590,None,psme,0.0,6,0.0,2016-2020
0590-00104,590,None,cedar,0.0,13,0.0,2016-2020
0590-00104,590,None,fir,0.0,1,0.0,2016-2020
0590-00104,590,None,oak,0.0,1,0.0,2016-2020
0590-00104,590,None,pine,0.0,1,0.0,2016-2020
0590-00104,590,None,psme,0.0,1,0.0,2016-2020
0590-00105,590,None,cedar,0.0,8,0.0,2016-2020
0590-00105,590,None,fir,0.0,2,0.0,2016-2020
0590-00105,590,None,pine,0.0,3,0.0,2016-2020
0590-00105,590,None,psme,0.0,1,0.0,2016-2020
0590-00106,590,None,cedar,0.0,9,0.0,2016-2020
0590-00106,590,None,fir,0.0,8,0.0,2016-2020
0590-00106,590,None,pine,0.0,3,0.0,2016-2020
0590-00106,590,None,psme,0.0,3,0.0,2016-2020
0590-00107,590,None,cedar,0.0,3,0.0,2016-2020
0590-00107,590,None,fir,0.0,11,0.0,2016-2020
0590-00107,590,None,pine,0.0,4,0.0,2016-2020
0590-00107,590,None,psme,0.0,9,0.0,2016-2020
0590-00109,590,None,cedar,0.0,5,0.0,2016-2020
0590-00109,590,None,fir,0.05425839099682417,5,0.10130589124355989,2016-2020
0590-00109,590,None,pine,0.0,5,0.0,2016-2020
0590-00109,590,None,psme,0.0,1,0.0,2016-2020
0590-00111,590,None,cedar,0.023545910323689467,11,0.0457180096110118,2016-2020
0590-00111,590,None,fir,0.0,6,0.0,2016-2020
0590-00111,590,None,pine,0.0,2,0.0,2016-2020
0590-00111,590,None,psme,0.0,3,0.0,2016-2020
0590-00113,590,None,cedar,0.044557207795633214,6,0.08423366610119928,2016-2020
0590-00113,590,None,fir,0.09639799639015523,3,0.17039700963937018,2016-2020
0590-00113,590,None,oak,0.0,2,0.0,2016-2020
0590-00113,590,None,pine,0.0,4,0.0,2016-2020
0590-00113,590,None,psme,0.05425839099682417,5,0.10130589124355989,2016-2020
0590-00115,590,None,cedar,0.032831789866165306,8,0.06300184862401784,2016-2020
0590-00115,590,None,fir,0.0,3,0.0,2016-2020
0590-00115,590,None,oak,0.0,2,0.0,2016-2020
0590-00115,590,None,pine,0.0,3,0.0,2016-2020
0590-00115,590,None,psme,0.0,4,0.0,2016-2020
0590-00116,590,None,cedar,0.0,7,0.0,2016-2020
0590-00116,590,None,fir,0.0,3,0.0,2016-2020
0590-00116,590,None,psme,0.0,6,0.0,2016-2020
0590-00117,590,None,cedar,0.0,2,0.0,2016-2020
0590-00117,590,None,pine,0.0,3,0.0,2016-2020
0590-00118,590,None,cedar,0.0,7,0.0,2016-2020
0590-00118,590,None,fir,0.0,3,0.0,2016-2020
0590-00118,590,None,pine,0.11988826320660662,5,0.1452687630235145,2016-2020
0590-00118,590,None,psme,0.0,1,0.0,2016-2020
